venue_name,lat,lon,zone,day_name,day_hours,hour,busyness_score
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,thursday,3,2,2
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,thursday,3,3,2
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,4,5
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,5,8
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,6,14
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,7,19
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,8,22
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,9,34
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,10,58
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,11,92
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,12,100
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,13,71
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,14,52
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,15,45
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,16,46
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,17,45
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,18,42
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,19,27
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,20,16
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,21,8
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,22,6
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,23,6
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,0,7
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,1,7
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,2,7
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,friday,4,3,5
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,4,6
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,5,7
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,6,11
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,7,15
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,8,18
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,9,23
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,10,30
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,11,41
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,12,47
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,13,45
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,14,42
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,15,41
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,16,42
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,17,43
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,18,45
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,19,32
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,20,21
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,21,12
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,22,9
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,23,9
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,0,9
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,1,11
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,2,10
Masjid Al-Falah MAN 2 Kota Malang,-7.9605128999999994,112.6216425,worship_area,saturday,5,3,7
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,4,9
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,5,12
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,6,13
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,7,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,8,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,9,18
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,10,24
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,11,27
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,12,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,13,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,14,28
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,15,28
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,16,26
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,17,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,18,31
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,19,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,20,26
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,sunday,6,21,18
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,4,10
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,5,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,6,17
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,7,21
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,8,26
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,9,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,10,45
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,11,59
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,12,66
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,13,60
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,14,46
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,15,39
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,16,33
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,17,36
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,18,41
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,19,42
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,20,35
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,monday,0,21,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,4,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,5,15
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,6,16
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,7,22
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,8,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,9,41
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,10,56
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,11,68
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,12,76
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,13,66
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,14,50
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,15,38
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,16,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,17,27
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,18,27
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,19,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,20,25
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,tuesday,1,21,20
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,4,8
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,5,10
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,6,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,7,21
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,8,31
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,9,38
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,10,46
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,11,55
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,12,60
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,13,53
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,14,44
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,15,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,16,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,17,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,18,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,19,33
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,20,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,wednesday,2,21,21
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,4,11
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,5,13
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,6,16
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,7,23
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,8,28
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,9,34
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,10,41
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,11,54
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,12,60
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,13,51
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,14,42
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,15,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,16,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,17,41
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,18,47
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,19,44
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,20,34
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,thursday,3,21,26
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,4,12
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,5,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,6,16
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,7,18
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,8,23
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,9,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,10,60
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,11,89
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,12,100
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,13,64
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,14,45
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,15,31
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,16,31
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,17,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,18,35
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,19,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,20,34
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,friday,4,21,25
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,3,0
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,4,10
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,5,11
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,6,14
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,7,19
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,8,22
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,9,25
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,10,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,11,34
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,12,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,13,37
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,14,33
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,15,29
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,16,26
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,17,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,18,32
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,19,30
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,20,25
Masjid Tarbiyah UIN Malang,-7.9500625,112.60681249999999,worship_area,saturday,5,21,20
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,8,9
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,9,11
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,10,11
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,11,12
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,12,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,13,16
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,14,16
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,15,14
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,16,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,17,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,18,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,19,17
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,sunday,6,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,8,8
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,9,9
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,10,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,11,17
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,12,19
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,13,19
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,14,21
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,15,21
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,16,22
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,17,24
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,18,25
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,19,26
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,monday,0,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,8,10
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,9,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,10,16
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,11,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,12,17
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,13,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,14,12
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,15,14
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,16,19
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,17,24
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,18,25
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,19,22
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,tuesday,1,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,8,12
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,9,14
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,10,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,11,17
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,12,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,13,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,14,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,15,18
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,16,20
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,17,22
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,18,24
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,19,23
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,wednesday,2,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,8,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,9,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,10,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,11,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,12,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,13,15
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,14,17
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,15,19
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,16,23
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,17,27
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,18,28
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,19,25
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,thursday,3,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,6,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,7,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,8,13
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,9,25
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,10,54
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,11,96
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,12,100
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,13,58
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,14,31
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,15,19
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,16,21
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,17,22
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,18,24
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,19,22
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,20,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,21,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,22,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,friday,4,23,0
Masjid Quba Ijen Malang,-7.976635099999999,112.6201617,worship_area,saturday,5,6,0
